wave,lnwage,sex,expf,expfsq,expp,exppsq,edyrs,colldeg,advdeg,msa,region,racehisp,union,govt,ind,occ,mgrocc,profocc,maleprofaer,wght
2011,2.769925594329834,female,17,289,4,16,12,0,0,0,south,blacknh,0,0,nondurables,production,0,0,0,4.751999855041504
2007,3.709944009780884,female,26,676,0,0,12,0,0,1,midwest,whitenh,1,1,admin,admin,0,0,0,22.493999481201172
2007,3.9785962104797363,female,11,121,0,0,16,1,0,0,midwest,whitenh,0,0,wholesale,sales,0,0,0,8.819999694824219
2009,2.926349401473999,female,3,9,25,625,13,0,0,1,midwest,blacknh,0,0,finance,admin,0,0,0,1.2339999675750732
1981,2.6325807571411133,female,8,64,0,0,12,0,0,1,south,whitenh,0,0,nondurables,admin,0,0,0,5
2011,3.742408275604248,female,5,25,6,36,18,0,1,0,south,blacknh,0,0,durables,architect,0,1,1,2.6610000133514404
2011,3.23992919921875,female,16,256,7,49,18,0,1,0,northeast,whitenh,0,0,enterntainment,managerial,1,0,0,26.743999481201172
2011,3.5755507946014404,female,8,64,5,25,14,1,0,1,midwest,whitenh,0,0,professional,managerial,1,0,0,8.47599983215332
2007,2.965139389038086,female,20,400,5,25,16,1,0,1,northeast,blacknh,1,1,admin,admin,0,0,0,46.30500030517578
2009,3.5505034923553467,female,11,121,14,196,18,0,1,0,south,whitenh,1,1,education,legaleduc,0,1,0,23.983999252319336
2009,3.0604400634765625,female,14,196,0,0,12,0,0,1,midwest,whitenh,1,1,medical,healthcare,0,1,1,13.170999526977539
1999,2.4916653633117676,female,17,289,2,4,12,0,0,0,south,blacknh,0,0,nondurables,production,0,0,0,1.4359999895095825
2009,3.534405469894409,female,5,25,5,25,16,1,0,1,west,whitenh,0,0,communications,artist,0,1,1,17.240999221801758
2009,2.7742698192596436,female,2,4,7,49,14,0,0,1,west,blacknh,1,1,transport,transport,0,0,0,2.996000051498413
2011,3.051821708679199,female,21,441,5,25,18,0,1,0,west,hisp,1,1,education,legaleduc,0,1,0,64.27400207519531
1999,3.173130989074707,female,7,49,2,4,14,0,0,1,northeast,blacknh,1,1,transport,admin,0,0,0,7.85699987411499
2007,2.806589365005493,female,17,289,14,196,14,0,0,1,northeast,blacknh,0,0,finance,admin,0,0,0,35
2009,2.541503429412842,female,6,36,6,36,18,0,1,1,south,blacknh,0,1,admin,socialworker,0,1,1,1.5169999599456787
1981,2.5834782123565674,female,7,49,0,0,13,0,0,1,south,blacknh,0,0,medical,admin,0,0,0,1
2007,4.2057318687438965,female,15,225,4,16,16,1,0,0,midwest,whitenh,0,0,professional,managerial,1,0,0,16.461999893188477
1990,2.362283945083618,female,8,64,13,169,14,0,0,1,midwest,whitenh,0,0,retail,business,1,0,0,37.76499938964844
2011,3.0910425186157227,female,5,25,7,49,18,0,1,1,northeast,whitenh,0,0,finance,financial,1,0,0,24.28700065612793
1999,3.641571044921875,female,27,729,0,0,14,0,0,1,midwest,blacknh,1,1,transport,admin,0,0,0,4.436999797821045
2007,3.0935041904449463,female,18,324,2,4,12,0,0,1,midwest,whitenh,0,1,nondurables,admin,0,0,0,40.152000427246094
2011,3.597444534301758,female,31,961,8,64,16,1,0,1,midwest,whitenh,0,0,finance,business,1,0,0,42.027000427246094
1981,3.093973159790039,female,15,225,0,0,12,0,0,1,west,hisp,0,1,transport,admin,0,0,0,15
1990,2.9703946113586426,female,13,169,0,0,14,0,0,0,south,whitenh,0,1,medical,healthcare,0,1,0,16.33300018310547
2011,3.0357375144958496,female,18,324,0,0,12,0,0,0,south,blacknh,0,1,finance,admin,0,0,0,3.5199999809265137
1990,3.0577194690704346,female,8,64,15,225,16,1,0,1,midwest,whitenh,1,1,education,legaleduc,0,1,0,26.749000549316406
2011,2.018911123275757,female,11,121,11,121,12,0,0,0,south,blacknh,1,1,education,legaleduc,0,1,1,5.886000156402588
2007,2.837320327758789,female,19,361,2,4,14,0,0,0,south,blacknh,0,0,wholesale,admin,0,0,0,0.8479999899864197
1999,2.5631613731384277,female,30,900,0,0,17,1,0,0,south,whitenh,0,0,nondurables,admin,0,0,0,27.687999725341797
1990,2.973482608795166,female,8,64,6,36,18,0,1,1,midwest,whitenh,0,0,education,legaleduc,0,1,1,20.989999771118164
2011,2.4423470497131348,female,14,196,1,1,12,0,0,0,south,blacknh,0,0,medical,healthsupport,0,0,0,6.265999794006348
2007,3.107119560241699,female,13,169,3,9,14,0,0,1,south,blacknh,1,0,medical,healthcare,0,1,1,0.8389999866485596
2009,2.220780611038208,female,33,1089,1,1,12,0,0,0,south,whitenh,0,0,nondurables,legaleduc,0,1,0,52.63199996948242
2009,3.2723910808563232,female,28,784,1,1,18,0,1,1,south,blacknh,0,1,education,legaleduc,0,1,0,0.953000009059906
1990,2.3788490295410156,female,4,16,2,4,13,0,0,0,south,blacknh,0,0,hospitality,foodcare,0,0,0,7.421000003814697
2007,2.709622621536255,female,22,484,0,0,14,0,0,0,south,whitenh,0,1,hospitality,foodcare,0,0,0,19.106000900268555
2009,4.071379661560059,female,14,196,14,196,16,1,0,0,northeast,whitenh,1,1,education,legaleduc,0,1,0,31.19700050354004
1999,1.6024683713912964,female,3,9,10,100,12,0,0,0,midwest,whitenh,0,0,retail,sales,0,0,0,33.55500030517578
2007,3.3868963718414307,female,24,576,8,64,16,0,0,1,west,whitenh,0,0,finance,healthcare,0,1,0,17.875999450683594
1990,2.0273661613464355,female,3,9,2,4,9,0,0,1,northeast,blacknh,0,0,medical,healthsupport,0,0,0,2.0910000801086426
2007,3.6503889560699463,female,11,121,7,49,17,1,0,1,west,whitenh,0,0,education,postsecondaryeduc,0,1,1,51.176998138427734
2007,2.7703166007995605,female,9,81,2,4,16,0,0,1,south,blacknh,0,0,transport,tech,0,1,1,1.9279999732971191
1999,2.422076940536499,female,14,196,0,0,12,0,0,0,south,blacknh,0,0,medical,building,0,0,0,1.121000051498413
1990,2.67144513130188,female,4,16,4,16,12,0,0,1,midwest,whitenh,0,0,nondurables,admin,0,0,0,34.152000427246094
2011,1.7719568014144897,female,31,961,1,1,12,0,0,1,south,blacknh,0,0,medical,production,0,0,0,3.059000015258789
2007,2.0955185890197754,female,0,0,8,64,18,0,1,1,south,whitenh,0,0,communications,sales,0,0,0,12.168999671936035
2007,2.941134452819824,female,9,81,0,0,18,0,1,0,south,blacknh,0,0,professional,legaleduc,0,1,1,0.35899999737739563
2009,3.5223326683044434,female,8,64,2,4,18,0,1,0,south,blacknh,1,1,admin,scientist,0,1,1,0.7789999842643738
2009,2.737070322036743,female,1,1,8,64,18,0,1,0,south,whitenh,0,1,education,socialworker,0,1,1,35.85300064086914
2009,2.5208842754364014,female,17,289,1,1,12,0,0,1,south,blacknh,1,0,durables,production,0,0,0,5.245999813079834
1999,2.1421711444854736,female,9,81,1,1,12,0,0,0,west,whitenh,0,0,education,foodcare,0,0,0,29.697999954223633
1981,2.05486798286438,female,9,81,6,36,11,0,0,1,south,blacknh,0,0,enterntainment,foodcare,0,0,0,1
2011,2.525728702545166,female,5,25,3,9,13,0,0,1,midwest,whitenh,0,0,professional,healthcare,0,1,1,13.496000289916992
1990,2.9178454875946045,female,25,625,0,0,12,0,0,0,west,blacknh,0,0,medical,healthcare,0,1,1,5.4670000076293945
2009,3.195430040359497,female,13,169,1,1,12,0,0,1,west,whitenh,0,0,finance,admin,0,0,0,9.967000007629395
2007,3.1281728744506836,female,20,400,3,9,14,0,0,1,south,blacknh,0,0,finance,admin,0,0,0,1.5119999647140503
2007,1.6960690021514893,female,22,484,0,0,14,0,0,1,south,blacknh,0,0,medical,healthsupport,0,0,0,1.5709999799728394
2007,3.0417368412017822,female,7,49,24,576,12,0,0,1,northeast,whitenh,0,0,medical,healthcare,0,1,1,32.36000061035156
2011,2.5851521492004395,female,11,121,4,16,14,0,0,1,northeast,whitenh,0,0,professional,admin,0,0,0,14.53600025177002
2011,3.259697914123535,female,6,36,4,16,16,1,0,0,west,whitenh,0,0,finance,admin,0,0,0,58.24300003051758
1990,2.5084664821624756,female,8,64,1,1,14,0,0,0,south,blacknh,0,1,medical,admin,0,0,0,0.5239999890327454
2009,2.860934257507324,female,9.5507659912109375,91.21713101887144,7.4492340087890625,55.49108731769957,12,0,0,0,south,blacknh,0,0,wholesale,admin,0,0,0,4.339000225067139
2007,3.3417470455169678,female,27,729,1,1,12,0,0,1,west,whitenh,0,0,medical,admin,0,0,0,23.50200080871582
1990,2.7161059379577637,female,1,1,5,25,17,1,0,1,midwest,whitenh,0,0,professional,tech,0,1,1,34.895999908447266
1981,2.3621881008148193,female,1,1,1,1,10,0,0,1,south,blacknh,1,0,professional,building,0,0,0,2
1999,3.1909854412078857,female,17,289,3,9,14,0,0,0,south,blacknh,0,0,medical,healthcare,0,1,1,34.314998626708984
2009,3.676483392715454,female,18,324,3,9,12,0,0,1,west,whitenh,1,0,hospitality,foodcare,0,0,0,25.797000885009766
2011,3.033869743347168,female,5,25,4,16,16,1,0,1,northeast,whitenh,0,0,enterntainment,socialworker,0,1,1,17.799999237060547
1981,3.022710084915161,female,8,64,0,0,12,0,0,1,south,blacknh,0,0,durables,admin,0,0,0,6
2009,2.472510576248169,female,10,100,4,16,12,0,0,0,south,blacknh,1,0,durables,production,0,0,0,6.00600004196167
2011,3.503894805908203,female,7,49,3,9,16,1,0,1,midwest,whitenh,1,1,admin,security,0,0,0,13.928999900817871
2009,2.8375537395477295,female,7,49,0,0,15,0,0,0,midwest,whitenh,0,0,retail,sales,0,0,0,13.270999908447266
2007,4.088382720947266,female,19,361,8,64,18,0,1,0,south,blacknh,0,0,finance,lawyer,0,1,1,51.79199981689453
1990,2.64996600151062,female,22,484,2,4,14,0,0,0,south,whitenh,0,1,admin,managerial,1,0,0,18.22100067138672
2011,2.514256238937378,female,7,49,0,0,12,0,0,0,south,blacknh,0,0,nondurables,production,0,0,0,11.829000473022461
1981,1.9823077917099,female,15,225,0,0,11,0,0,0,south,blacknh,0,0,nondurables,transport,0,0,0,2
1990,3.0302507877349854,female,15,225,0,0,16,0,0,1,midwest,blacknh,0,0,finance,admin,0,0,0,4.9629998207092285
2011,3.4508473873138428,female,5,25,4,16,16,1,0,0,midwest,whitenh,0,0,professional,tech,0,1,1,15.526000022888184
1981,2.8736722469329834,female,40,1600,0,0,16,1,0,1,west,whitenh,0,0,professional,admin,0,0,0,34
2007,1.5846930742263794,female,13,169,6,36,9,0,0,0,midwest,whitenh,0,0,medical,foodcare,0,0,0,63.000999450683594
2009,2.69815731048584,female,6,36,15,225,16,1,0,1,midwest,whitenh,0,0,medical,admin,0,0,0,23.72800064086914
2011,2.6742286682128906,female,6,36,2,4,13,0,0,0,northeast,whitenh,0,0,retail,sales,0,0,0,31.849000930786133
2007,2.971944808959961,female,37,1369,0,0,11,0,0,1,south,blacknh,0,0,nondurables,transport,0,0,0,10.449000358581543
2007,2.7988181114196777,female,7,49,2,4,13,0,0,1,midwest,blacknh,0,0,durables,sales,0,0,0,11.083000183105469
2011,3.1527910232543945,female,38,1444,0,0,13,0,0,1,west,whitenh,0,0,professional,admin,0,0,0,34.974998474121094
2011,3.2441935539245605,female,16,256,0,0,16,1,0,0,south,whitenh,0,1,education,legaleduc,0,1,0,27.482999801635742
2009,3.06685733795166,female,25,625,0,0,16,1,0,1,south,blacknh,0,0,finance,managerial,1,0,0,17.55500030517578
2007,2.5962939262390137,female,16,256,12,144,14,0,0,1,south,hisp,0,0,retail,sales,0,0,0,1.9500000476837158
2009,2.3230583667755127,female,8,64,4,16,13,0,0,1,south,blacknh,0,0,medical,healthsupport,0,0,0,9.949000358581543
2009,2.42675518989563,female,18,324,0,0,12,0,0,0,midwest,whitenh,0,1,utilities,admin,0,0,0,36.98899841308594
2011,2.5495681762695312,female,8,64,1,1,12,0,0,1,south,whitenh,0,0,professional,admin,0,0,0,14.439000129699707
1999,2.828864574432373,female,12,144,0,0,12,0,0,1,south,whitenh,0,0,professional,security,0,0,0,25.009000778198242
2011,2.2314891815185547,female,1,1,3,9,12,0,0,1,midwest,blacknh,0,0,durables,admin,0,0,0,16.56800079345703
2011,2.397895336151123,female,14,196,0,0,12,0,0,0,south,blacknh,0,0,enterntainment,admin,0,0,0,8.604999542236328
2007,2.4604923725128174,female,5,25,0,0,12,0,0,0,south,blacknh,0,0,nondurables,production,0,0,0,10.352999687194824
1981,2.0343337059020996,female,36,1296,5,25,7,0,0,1,south,blacknh,0,1,education,building,0,0,0,17
2007,3.4340224266052246,female,11,121,4,16,16,1,0,0,northeast,whitenh,0,0,professional,managerial,1,0,0,62.986000061035156
2011,3.6154279708862305,female,19,361,4,16,16,1,0,1,midwest,whitenh,0,0,finance,tech,0,1,1,55.68000030517578
1999,2.627699851989746,female,25,625,0,0,12,0,0,1,south,whitenh,0,0,enterntainment,foodcare,0,0,0,11.70199966430664
1990,3.270005702972412,female,13,169,1,1,12,0,0,0,northeast,whitenh,1,0,utilities,admin,0,0,0,17.868999481201172
2011,3.0769424438476562,female,13,169,0,0,12,0,0,1,south,blacknh,0,0,professional,admin,0,0,0,0.8830000162124634
1981,2.5304157733917236,female,1,1,18,324,12,0,0,1,west,blacknh,0,1,education,foodcare,0,0,0,4
2007,3.638259172439575,female,29,841,0,0,13,0,0,0,south,blacknh,0,0,medical,healthcare,0,1,1,38.72100067138672
2011,2.7725887298583984,female,29.907211303710938,894.4412879648153,0.0927886962890625,0.008609742159023881,16,1,0,0,northeast,blacknh,0,0,finance,sales,0,0,0,1.4390000104904175
2011,2.6192548274993896,female,11,121,0,0,16,1,0,0,midwest,whitenh,0,1,admin,tech,0,1,1,11.871999740600586
2011,3.1419148445129395,female,12,144,5,25,16,1,0,0,midwest,whitenh,0,1,medical,socialworker,0,1,1,30.083999633789062
2011,3.0680530071258545,female,27,729,0,0,12,0,0,0,south,whitenh,0,0,admin,admin,0,0,0,21.80299949645996
2007,2.6890034675598145,female,18,324,1,1,14,0,0,1,midwest,blacknh,1,1,education,legaleduc,0,1,1,5.323999881744385
2011,2.188471794128418,female,14,196,0,0,12,0,0,1,midwest,blacknh,1,0,professional,building,0,0,0,1.496999979019165
2009,3.934187650680542,female,23,529,1,1,15,0,0,0,south,blacknh,0,1,admin,business,1,0,0,0.6830000281333923
2011,3.0910425186157227,female,6,36,3,9,14,0,0,1,south,blacknh,0,0,communications,managerial,1,0,0,2.871000051498413
1990,2.567274332046509,female,3,9,2,4,12,0,0,0,midwest,whitenh,0,0,medical,admin,0,0,0,17.819000244140625
2009,2.173926591873169,female,21,441,0,0,12,0,0,0,south,whitenh,0,1,hospitality,foodcare,0,0,0,24.785999298095703
1990,1.5303003787994385,female,11,121,3,9,12,0,0,0,south,blacknh,0,0,nondurables,production,0,0,0,3.187000036239624
2009,2.576751708984375,female,14,196,3,9,14,0,0,1,south,whitenh,0,1,education,admin,0,0,0,54.611000061035156
2009,3.533177375793457,female,11,121,10,100,13,0,0,1,south,whitenh,0,0,medical,healthcare,0,1,0,31.849000930786133
2009,3.375770330429077,female,16,256,7,49,16,1,0,1,west,whitenh,1,0,enterntainment,foodcare,0,0,0,24.354000091552734
2011,3.4577677249908447,female,13,169,0,0,16,1,0,0,midwest,whitenh,0,0,durables,managerial,1,0,0,17.211999893188477
2011,1.925290822982788,female,14,196,0,0,12,0,0,1,midwest,blacknh,0,0,retail,sales,0,0,0,19.621000289916992
2011,3.2711009979248047,female,14,196,1,1,12,0,0,0,northeast,whitenh,0,0,retail,sales,0,0,0,28.354999542236328
2007,3.009481191635132,female,8,64,0,0,12,0,0,1,south,blacknh,0,0,admin,admin,0,0,0,3.563999891281128
1990,2.5084664821624756,female,13,169,0,0,12,0,0,1,midwest,whitenh,0,0,hospitality,foodcare,0,0,0,17.819000244140625
1999,2.1700167655944824,female,5,25,5,25,16,1,0,0,south,whitenh,0,1,professional,business,1,0,0,12.131999969482422
2009,2.6846041679382324,female,4.374603271484375,19.137153782881796,10.625396728515625,112.89905563835055,11,0,0,1,northeast,blacknh,1,0,enterntainment,transport,0,0,0,59.70500183105469
2009,2.1892828941345215,female,7,49,0,0,14,0,0,1,south,blacknh,0,0,finance,admin,0,0,0,1.625
2009,3.5029146671295166,female,3.414215326309204,11.656866294404665,9.585784912109375,91.88727238122374,18,0,1,1,west,whitenh,1,1,education,legaleduc,0,1,0,14.571000099182129
1999,2.341219186782837,female,7,49,6,36,12,0,0,1,south,blacknh,0,0,retail,sales,0,0,0,2.2109999656677246
2007,1.6658532619476318,female,2,4,0,0,14,0,0,1,northeast,blacknh,0,0,retail,sales,0,0,0,2.0739998817443848
2011,3.1094610691070557,female,13,169,5,25,13,0,0,1,south,blacknh,0,0,medical,healthcare,0,1,1,1.2740000486373901
2007,2.4868791103363037,female,13,169,1,1,15,0,0,0,south,whitenh,0,0,retail,admin,0,0,0,19.3700008392334
2011,3.3557589054107666,female,3,9,8,64,18,0,1,0,northeast,whitenh,0,1,admin,lawyer,0,1,1,19.009000778198242
2011,3.4323582649230957,female,9,81,2,4,15,0,0,0,west,whitenh,0,0,medical,admin,0,0,0,17.531999588012695
2011,2.263364315032959,female,4,16,6,36,13,0,0,0,south,blacknh,0,0,medical,healthcare,0,1,1,3.0869998931884766
1999,2.8589959144592285,female,9,81,6,36,14,0,0,0,midwest,whitenh,0,1,admin,admin,0,0,0,23.841999053955078
1999,2.0923731327056885,female,20,400,0,0,12,0,0,0,northeast,whitenh,0,0,medical,building,0,0,0,22.68600082397461
2007,2.313833713531494,female,9,81,3,9,12,0,0,1,midwest,blacknh,0,0,communications,admin,0,0,0,33.00400161743164
2007,2.8309214115142822,female,37,1369,0,0,12,0,0,0,northeast,whitenh,0,0,hospitality,managerial,1,0,0,25.507999420166016
2007,3.7185349464416504,female,11,121,3,9,16,1,0,1,northeast,whitenh,0,0,wholesale,business,1,0,0,39.941001892089844
1981,2.277554512023926,female,36,1296,0,0,8,0,0,1,south,blacknh,1,0,durables,production,0,0,0,1
2007,2.5096795558929443,female,8,64,1,1,12,0,0,0,midwest,whitenh,0,0,wholesale,admin,0,0,0,12.423999786376953
1990,2.0621793270111084,female,22,484,0,0,13,0,0,0,south,blacknh,0,0,medical,foodcare,0,0,0,3.515000104904175
1999,2.1664812564849854,female,15,225,1,1,14,0,0,0,south,whitenh,0,0,nondurables,production,0,0,0,19.267000198364258
2007,3.1459057331085205,female,26,676,0,0,14,0,0,0,midwest,whitenh,0,0,miningconstruction,admin,0,0,0,28.957000732421875
2011,2.5851521492004395,female,8,64,4,16,13,0,0,0,west,whitenh,0,0,enterntainment,production,0,0,0,30.777000427246094
1999,2.4784202575683594,female,23,529,3,9,12,0,0,0,south,blacknh,0,0,medical,healthsupport,0,0,0,4.5279998779296875
2007,3.63165545463562,female,15,225,13,169,16,1,0,1,midwest,whitenh,1,1,education,legaleduc,0,1,0,24.18400001525879
1990,2.5225155353546143,female,17,289,0,0,12,0,0,0,south,whitenh,0,0,retail,sales,0,0,0,12.664999961853027
1999,2.6685218811035156,female,8,64,9,81,14,0,0,1,midwest,whitenh,0,0,education,managerial,1,0,0,29.53700065612793
2011,2.7725887298583984,female,11.5989990234375,134.53677834570408,6.4010009765625,40.97281350195408,14,0,0,0,south,whitenh,0,0,transport,admin,0,0,0,34.58000183105469
1999,2.815109968185425,female,8,64,4,16,17,0,0,0,south,blacknh,0,1,education,legaleduc,0,1,0,3.5889999866485596
1999,4.019984245300293,female,10,100,6,36,16,1,0,0,south,whitenh,0,0,professional,tech,0,1,1,25.812999725341797
2007,3.281658887863159,female,38,1444,0,0,12,0,0,0,south,whitenh,0,1,admin,admin,0,0,0,44.138999938964844
2009,3.10111927986145,female,13,169,11,121,16,1,0,1,south,whitenh,0,0,enterntainment,foodcare,0,0,0,15.083999633789062
2011,2.921778678894043,female,16,256,4,16,13,0,0,1,south,blacknh,1,1,communications,admin,0,0,0,3.499000072479248
1981,2.2931952476501465,female,18,324,2,4,11,0,0,0,midwest,whitenh,1,0,durables,production,0,0,0,31
1990,3.2592315673828125,female,35,1225,0,0,12,0,0,1,west,whitenh,0,0,retail,admin,0,0,0,37.76499938964844
2007,3.9240264892578125,female,10,100,4,16,16,1,0,1,northeast,whitenh,0,0,communications,artist,0,1,1,65.81999969482422
2007,2.705493211746216,female,11,121,0,0,15,0,0,0,south,blacknh,0,1,admin,admin,0,0,0,2.5269999504089355
2007,3.7486696243286133,female,8,64,7,49,17,1,0,0,northeast,whitenh,0,0,miningconstruction,managerial,1,0,0,36.02899932861328
2007,3.112475872039795,female,23,529,2,4,18,0,1,1,northeast,whitenh,0,0,enterntainment,legaleduc,0,1,1,47.027000427246094
2011,2.627128839492798,female,21,441,5,25,13,0,0,1,south,blacknh,1,0,retail,foodcare,0,0,0,0.7450000047683716
2007,3.577636241912842,female,2.4224088191986084,5.868064487331196,9.5775909423828125,91.73024825961329,18,0,1,1,west,whitenh,1,1,education,legaleduc,0,1,0,14.571000099182129
2011,3.7190325260162354,female,16,256,3,9,15,0,0,1,west,blacknh,0,0,wholesale,sales,0,0,0,3.628000020980835
2011,3.3308298587799072,female,2,4,6,36,17,1,0,1,south,whitenh,0,0,medical,healthcare,0,1,0,33.17300033569336
1999,3.1789474487304688,female,19,361,1,1,13,0,0,1,midwest,whitenh,0,0,durables,sales,0,0,0,30.3700008392334
2011,3.429995059967041,female,9,81,1,1,16,1,0,0,midwest,whitenh,0,1,enterntainment,managerial,1,0,0,37.84600067138672
1999,2.828300714492798,female,16,256,8,64,14,0,0,1,midwest,blacknh,1,0,utilities,admin,0,0,0,7.60699987411499
2011,3.2839083671569824,female,20,400,7,49,16,1,0,0,south,blacknh,0,1,admin,admin,0,0,0,72.60700225830078
2011,2.855062246322632,female,6,36,4,16,12,0,0,1,south,blacknh,0,0,professional,admin,0,0,0,1.0499999523162842
2009,2.980008363723755,female,14,196,12,144,16,1,0,1,midwest,whitenh,0,0,retail,artist,0,1,1,30.583999633789062
2009,2.712461233139038,female,10,100,0,0,14,0,0,0,south,whitenh,0,1,education,admin,0,0,0,47.66400146484375
2009,2.9917044639587402,female,3,9,6,36,16,1,0,1,south,blacknh,0,0,nondurables,production,0,0,0,1.725000023841858
1990,2.4678282737731934,female,14,196,0,0,13,0,0,1,south,blacknh,0,0,finance,admin,0,0,0,1.1369999647140503
1999,2.8053231239318848,female,24,576,2,4,12,0,0,0,midwest,whitenh,1,0,retail,sales,0,0,0,21.600000381469727
1981,2.151881694793701,female,12,144,2,4,16,1,0,0,midwest,whitenh,0,0,finance,admin,0,0,0,31
1990,2.276197910308838,female,7,49,7,49,12,0,0,1,south,whitenh,0,0,education,foodcare,0,0,0,38.09700012207031
